671500, 0.04088, 0.02
672000, 0.04185, 0.02
672500, 0.04185, 0.02
673000, 0.04393, 0.02
673500, 0.04012, 0.02
674000, 0.04113, 0.02
674500, 0.04178, 0.02
675000, 0.03928, 0.02
675500, 0.03943, 0.02
676000, 0.04290, 0.02
676500, 0.04276, 0.02
677000, 0.04207, 0.02
677500, 0.04051, 0.02
678000, 0.03988, 0.02
678500, 0.04042, 0.02
679000, 0.04007, 0.02
679500, 0.03984, 0.02
680000, 0.04215, 0.02
680500, 0.03896, 0.02
681000, 0.04173, 0.02
681500, 0.04149, 0.02
682000, 0.04000, 0.02
682500, 0.03986, 0.02
683000, 0.04153, 0.02
683500, 0.04105, 0.02
684000, 0.04270, 0.02
684500, 0.04056, 0.02
685000, 0.03920, 0.02
685500, 0.03854, 0.02
686000, 0.04226, 0.02
686500, 0.03869, 0.02
687000, 0.04313, 0.02
687500, 0.04262, 0.02
688000, 0.04215, 0.02
688500, 0.03844, 0.02
689000, 0.04204, 0.02
689500, 0.04084, 0.02
690000, 0.04102, 0.02
690500, 0.04321, 0.02
691000, 0.04008, 0.02
691500, 0.04361, 0.02
692000, 0.04150, 0.02
692500, 0.04109, 0.02
693000, 0.04268, 0.02
693500, 0.04158, 0.02
694000, 0.04153, 0.02
694500, 0.03991, 0.02
695000, 0.04170, 0.02
695500, 0.03977, 0.02
696000, 0.04351, 0.02
696500, 0.04182, 0.02
697000, 0.03877, 0.02
697500, 0.04114, 0.02
698000, 0.04066, 0.02
698500, 0.04016, 0.02
699000, 0.04304, 0.02
699500, 0.04055, 0.02
700000, 0.04059, 0.02
700500, 0.03972, 0.02
701000, 0.04033, 0.02
701500, 0.04219, 0.02
702000, 0.04275, 0.02
702500, 0.04114, 0.02
703000, 0.04104, 0.02
703500, 0.04072, 0.02
704000, 0.04159, 0.02
704500, 0.04097, 0.02
705000, 0.04110, 0.02
705500, 0.04132, 0.02
706000, 0.03989, 0.02
706500, 0.04286, 0.02
707000, 0.04044, 0.02
707500, 0.04061, 0.02
708000, 0.04189, 0.02
708500, 0.04096, 0.02
709000, 0.04068, 0.02
709500, 0.03919, 0.02
710000, 0.04061, 0.02
710500, 0.04090, 0.02
711000, 0.04048, 0.02
711500, 0.03710, 0.02
712000, 0.04109, 0.02
712500, 0.03975, 0.02
713000, 0.04189, 0.02
713500, 0.04039, 0.02
714000, 0.04064, 0.02
714500, 0.04189, 0.02
715000, 0.04070, 0.02
715500, 0.04267, 0.02
716000, 0.04027, 0.02
716500, 0.04233, 0.02
717000, 0.04001, 0.02
717500, 0.04007, 0.02
718000, 0.04108, 0.02
718500, 0.03940, 0.02
719000, 0.04112, 0.02
719500, 0.04064, 0.02
720000, 0.04006, 0.02
720500, 0.03997, 0.02
721000, 0.04165, 0.02
721500, 0.03999, 0.02
722000, 0.03939, 0.02
722500, 0.03992, 0.02
723000, 0.04234, 0.02
723500, 0.03925, 0.02
724000, 0.04076, 0.02
724500, 0.04128, 0.02
725000, 0.03905, 0.02
725500, 0.04277, 0.02
726000, 0.04257, 0.02
726500, 0.04109, 0.02
727000, 0.03985, 0.02
727500, 0.04336, 0.02
728000, 0.04125, 0.02
728500, 0.03954, 0.02
729000, 0.03978, 0.02
729500, 0.04096, 0.02
730000, 0.04057, 0.02
730500, 0.04037, 0.02
731000, 0.03997, 0.02
731500, 0.04062, 0.02
732000, 0.03924, 0.02
732500, 0.03945, 0.02
733000, 0.03965, 0.02
733500, 0.04124, 0.02
734000, 0.03923, 0.02
734500, 0.03872, 0.02
735000, 0.04189, 0.02
735500, 0.04040, 0.02
736000, 0.04081, 0.02
736500, 0.04211, 0.02
737000, 0.04097, 0.02
737500, 0.04135, 0.02
738000, 0.04268, 0.02
738500, 0.04080, 0.02
739000, 0.04196, 0.02
739500, 0.04159, 0.02
740000, 0.04030, 0.02
740500, 0.04005, 0.02
741000, 0.04077, 0.02
741500, 0.04237, 0.02
742000, 0.04062, 0.02
742500, 0.03905, 0.02
743000, 0.04153, 0.02
743500, 0.03941, 0.02
744000, 0.04106, 0.02
744500, 0.03963, 0.02
745000, 0.03912, 0.02
745500, 0.04065, 0.02
746000, 0.03990, 0.02
746500, 0.04119, 0.02
747000, 0.04154, 0.02
747500, 0.04162, 0.02
748000, 0.04105, 0.02
748500, 0.03980, 0.02
749000, 0.04342, 0.02
749500, 0.03879, 0.02
750000, 0.03975, 0.02
750500, 0.03882, 0.02
751000, 0.04029, 0.02
751500, 0.04251, 0.02
752000, 0.04034, 0.02
752500, 0.03939, 0.02
753000, 0.04334, 0.02
753500, 0.03931, 0.02
754000, 0.04026, 0.02
754500, 0.04113, 0.02
755000, 0.04199, 0.02
755500, 0.03937, 0.02
756000, 0.04329, 0.02
756500, 0.03977, 0.02
757000, 0.04053, 0.02
757500, 0.04067, 0.02
758000, 0.03926, 0.02
758500, 0.03915, 0.02
759000, 0.04250, 0.02
759500, 0.03888, 0.02
760000, 0.03915, 0.02
760500, 0.03923, 0.02
761000, 0.03893, 0.02
761500, 0.04083, 0.02
762000, 0.03980, 0.02
762500, 0.04286, 0.02
763000, 0.04175, 0.02
763500, 0.04177, 0.02
764000, 0.03766, 0.02
764500, 0.04086, 0.02
765000, 0.04170, 0.02
765500, 0.04122, 0.02
766000, 0.04034, 0.02
766500, 0.03953, 0.02
767000, 0.04036, 0.02
767500, 0.03823, 0.02
768000, 0.04100, 0.02
768500, 0.03954, 0.02
769000, 0.03935, 0.02
769500, 0.04011, 0.02
770000, 0.04037, 0.02
770500, 0.04480, 0.02
771000, 0.04117, 0.02
771500, 0.03982, 0.02
772000, 0.03901, 0.02
772500, 0.03966, 0.02
773000, 0.04037, 0.02
773500, 0.03944, 0.02
774000, 0.03920, 0.02
774500, 0.04119, 0.02
775000, 0.04112, 0.02
775500, 0.03895, 0.02
776000, 0.03816, 0.02
776500, 0.03925, 0.02
777000, 0.03907, 0.02
777500, 0.03791, 0.02
778000, 0.03928, 0.02
778500, 0.03949, 0.02
779000, 0.03940, 0.02
779500, 0.04107, 0.02
780000, 0.03880, 0.02
780500, 0.03918, 0.02
781000, 0.03928, 0.02
781500, 0.03945, 0.02
782000, 0.03978, 0.02
782500, 0.04141, 0.02
783000, 0.04108, 0.02
783500, 0.03703, 0.02
784000, 0.04036, 0.02
784500, 0.04025, 0.02
785000, 0.03970, 0.02
785500, 0.04210, 0.02
786000, 0.03676, 0.02
786500, 0.03929, 0.02
787000, 0.03846, 0.02
787500, 0.03948, 0.02
788000, 0.03653, 0.02
788500, 0.03925, 0.02
789000, 0.04025, 0.02
789500, 0.04195, 0.02
790000, 0.04028, 0.02
790500, 0.03879, 0.02
791000, 0.04027, 0.02
791500, 0.03962, 0.02
792000, 0.03955, 0.02
792500, 0.03921, 0.02
793000, 0.03882, 0.02
793500, 0.03817, 0.02
794000, 0.04166, 0.02
794500, 0.03866, 0.02
795000, 0.03997, 0.02
795500, 0.04238, 0.02
796000, 0.04011, 0.02
796500, 0.04169, 0.02
797000, 0.04073, 0.02
797500, 0.03965, 0.02
798000, 0.04273, 0.02
798500, 0.03993, 0.02
799000, 0.04008, 0.02
799500, 0.03975, 0.02
800000, 0.03856, 0.02
800500, 0.03889, 0.02
801000, 0.04074, 0.02
801500, 0.03779, 0.02
802000, 0.04174, 0.02
802500, 0.03996, 0.02
